gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn
Male,0,Yes,63,No,No,DSL,Month-to-month,59,No
Male,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,91,No
Female,0,No,35,Yes,Yes,Fiber optic,Month-to-month,86,Yes
Female,0,No,34,Yes,Yes,Fiber optic,One year,70,Yes
Male,0,Yes,53,Yes,Yes,DSL,Month-to-month,70,No
Male,0,No,17,No,No,Fiber optic,Month-to-month,34,No
Female,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,60,Yes
Male,0,No,56,Yes,No,Fiber optic,Month-to-month,81,No
Male,0,Yes,7,Yes,Yes,DSL,Two year,50,Yes
Male,0,No,67,Yes,No,Fiber optic,Month-to-month,111,No
Male,0,No,11,Yes,No,Fiber optic,Two year,61,No
Male,0,Yes,1,Yes,Yes,DSL,One year,20,No
Male,0,No,2,Yes,No,DSL,Month-to-month,25,No
Female,0,No,69,Yes,No,DSL,Month-to-month,105,No
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,80,Yes
Female,0,No,21,Yes,Yes,DSL,Two year,90,No
Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,97,No
Female,1,No,2,Yes,No,Fiber optic,One year,84,No
Male,0,No,57,Yes,No,DSL,Two year,21,No
Male,0,No,1,Yes,No,DSL,Month-to-month,90,Yes
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,81,Yes
Female,0,No,2,Yes,No,DSL,Month-to-month,19,No
Female,0,No,9,Yes,No,DSL,Month-to-month,77,No
Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,111,No
Female,0,Yes,13,Yes,Yes,Fiber optic,Month-to-month,19,No
Male,0,Yes,50,Yes,Yes,Fiber optic,Two year,45,No
Male,1,No,10,Yes,No,DSL,Two year,90,Yes
Male,1,No,64,Yes,Yes,Fiber optic,Two year,94,No
Female,0,Yes,1,Yes,Yes,Fiber optic,One year,70,Yes
Male,0,No,2,No,No,DSL,Two year,25,No
Female,0,No,30,Yes,No,DSL,Month-to-month,110,No
Male,0,No,7,Yes,No,DSL,One year,90,Yes
Male,0,No,26,Yes,No,DSL,Month-to-month,19,No
Male,0,No,20,Yes,No,DSL,Month-to-month,50,No
Female,0,No,72,Yes,No,DSL,Month-to-month,26,No
Female,0,Yes,13,Yes,No,Fiber optic,Month-to-month,56,Yes
Male,0,No,70,Yes,Yes,Fiber optic,Month-to-month,85,No
Male,0,No,3,No,No,DSL,Month-to-month,30,No
Male,0,No,2,Yes,No,DSL,Month-to-month,76,Yes
Female,1,No,72,Yes,No,Fiber optic,Month-to-month,116,No
Male,1,No,33,Yes,No,Fiber optic,Month-to-month,84,Yes
Male,1,No,15,Yes,No,DSL,Two year,74,Yes
Male,0,No,1,No,No,DSL,Month-to-month,29,No
Male,1,No,55,Yes,No,Fiber optic,Month-to-month,99,Yes
Male,0,Yes,5,Yes,Yes,Fiber optic,One year,64,No
Male,0,No,3,Yes,No,Fiber optic,Month-to-month,80,Yes
Female,0,No,65,Yes,Yes,Fiber optic,Two year,90,No
Male,0,Yes,39,Yes,Yes,Fiber optic,Month-to-month,60,No
Male,0,No,70,Yes,Yes,DSL,Two year,25,No
Male,0,No,34,Yes,No,DSL,Two year,116,No
Male,0,No,30,Yes,Yes,Fiber optic,Month-to-month,50,No
Female,0,No,12,No,Yes,Fiber optic,Two year,50,No
Male,0,Yes,9,Yes,No,DSL,Month-to-month,20,No
Female,0,No,49,No,No,Fiber optic,Month-to-month,56,No
Female,0,No,7,Yes,Yes,DSL,One year,44,No
Female,1,No,38,Yes,No,DSL,Month-to-month,83,No
Male,0,No,63,Yes,No,DSL,One year,109,No
Male,1,No,1,Yes,No,DSL,Month-to-month,72,Yes
Male,0,No,30,Yes,No,DSL,Two year,90,No
Female,0,No,23,Yes,No,DSL,Month-to-month,74,No
Female,0,No,57,Yes,Yes,Fiber optic,Month-to-month,70,No
Female,1,No,70,Yes,Yes,Fiber optic,One year,76,No
Male,0,Yes,71,Yes,Yes,Fiber optic,Two year,107,No
Male,0,Yes,20,Yes,Yes,DSL,One year,50,No
Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,25,No
Male,0,No,22,Yes,Yes,DSL,Two year,70,No
Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,26,No
Female,0,No,9,No,Yes,Fiber optic,Month-to-month,49,Yes
Female,0,No,38,Yes,No,Fiber optic,Month-to-month,105,Yes
Male,1,No,7,No,Yes,Fiber optic,Month-to-month,30,No
Female,0,No,26,Yes,No,DSL,Month-to-month,73,No
Female,0,No,56,Yes,No,Fiber optic,One year,60,No
Female,0,No,49,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,70,No
Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,74,Yes
Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,56,No
Female,0,No,65,Yes,No,DSL,One year,60,No
Male,1,No,69,Yes,No,Fiber optic,Month-to-month,108,Yes
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,55,Yes
Male,0,No,24,Yes,No,DSL,Month-to-month,90,Yes
Female,0,No,25,Yes,Yes,Fiber optic,One year,95,No
Female,0,No,17,Yes,Yes,DSL,Month-to-month,20,No
Male,0,No,32,Yes,Yes,Fiber optic,Month-to-month,70,No
Male,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,Yes,70,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,0,Yes,54,Yes,No,Fiber optic,One year,105,No
Female,0,No,15,Yes,Yes,Fiber optic,Two year,19,Yes
Male,0,Yes,71,Yes,Yes,Fiber optic,One year,67,No
Male,0,No,70,Yes,No,DSL,Two year,20,No
Female,1,No,53,Yes,Yes,Fiber optic,Two year,96,No
Female,0,No,2,Yes,No,DSL,Two year,80,No
Female,1,No,59,Yes,No,DSL,Two year,79,No
Female,0,No,22,Yes,No,Fiber optic,Month-to-month,84,No
Female,0,Yes,22,Yes,Yes,Fiber optic,One year,76,No
Female,0,No,57,No,Yes,Fiber optic,Month-to-month,50,No
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,71,Yes
Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,102,Yes
Female,1,No,55,Yes,No,DSL,One year,52,No
Female,0,Yes,43,Yes,No,Fiber optic,One year,24,No
Female,1,No,18,No,No,DSL,Two year,48,Yes
Female,0,Yes,2,Yes,Yes,Fiber optic,Two year,81,No
Female,0,Yes,52,Yes,Yes,DSL,Month-to-month,25,No
Male,0,No,60,Yes,No,DSL,Month-to-month,61,No
Female,0,No,59,Yes,Yes,Fiber optic,Month-to-month,83,No
Female,0,No,69,Yes,No,DSL,Month-to-month,104,No
Male,0,No,14,Yes,No,Fiber optic,One year,101,Yes
Female,0,Yes,43,No,No,Fiber optic,Month-to-month,60,No
Female,0,Yes,12,Yes,Yes,Fiber optic,One year,19,No
Female,0,Yes,8,Yes,Yes,Fiber optic,One year,20,No
Female,0,Yes,3,Yes,No,DSL,Month-to-month,69,No
Male,0,Yes,58,Yes,Yes,Fiber optic,Two year,105,No
Female,0,Yes,13,Yes,Yes,Fiber optic,Two year,63,No
Male,0,No,23,Yes,No,DSL,Two year,20,No
Female,0,No,17,Yes,Yes,DSL,Two year,79,No
Male,0,No,52,Yes,Yes,Fiber optic,Month-to-month,109,No
Male,0,No,32,Yes,Yes,DSL,One year,79,Yes
Female,0,No,36,No,No,DSL,Month-to-month,35,No
Male,1,No,67,Yes,No,DSL,One year,25,No
Male,1,Yes,29,Yes,No,Fiber optic,Month-to-month,104,No
Female,0,No,65,Yes,No,DSL,Month-to-month,111,No
Male,1,No,41,Yes,Yes,Fiber optic,One year,84,Yes
Male,0,Yes,60,Yes,Yes,DSL,Month-to-month,66,No
Female,0,No,53,Yes,No,DSL,Month-to-month,20,No
Female,0,No,68,Yes,Yes,Fiber optic,Two year,25,No
Male,1,No,2,Yes,No,DSL,Month-to-month,75,Yes
Male,0,Yes,61,No,No,DSL,Two year,34,No
Male,0,Yes,41,Yes,No,Fiber optic,One year,20,No
Male,1,No,69,Yes,Yes,DSL,Two year,74,No
Male,1,Yes,35,Yes,Yes,Fiber optic,Month-to-month,76,No
Male,0,No,7,Yes,No,DSL,One year,51,Yes
Female,1,No,50,Yes,No,DSL,Two year,25,No
Male,0,Yes,36,Yes,Yes,DSL,Two year,64,No
Female,0,No,48,Yes,No,DSL,One year,100,No
Female,0,No,71,Yes,Yes,Fiber optic,One year,82,No
Male,1,No,65,Yes,Yes,Fiber optic,Month-to-month,109,No
Female,0,No,23,Yes,No,DSL,Two year,94,No
Female,1,No,66,Yes,Yes,Fiber optic,One year,64,No
Female,0,Yes,5,No,No,Fiber optic,Month-to-month,25,No
Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,113,No
Female,0,No,2,Yes,No,DSL,Month-to-month,20,No
Female,0,No,12,Yes,No,DSL,Month-to-month,19,No
Male,0,Yes,3,Yes,No,Fiber optic,Month-to-month,92,Yes
Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,89,No
Male,1,No,18,Yes,No,DSL,Month-to-month,59,No
Male,0,No,39,Yes,No,DSL,Month-to-month,54,No
Female,1,No,26,Yes,Yes,Fiber optic,Month-to-month,86,No
Female,0,No,72,Yes,No,DSL,Two year,65,No
Male,0,No,3,Yes,No,DSL,One year,24,No
Male,0,No,1,Yes,Yes,Fiber optic,Two year,60,Yes
Female,0,Yes,34,Yes,Yes,DSL,Two year,87,Yes
Female,0,No,11,Yes,Yes,Fiber optic,Two year,76,No
Male,0,No,66,Yes,Yes,DSL,One year,20,No
Female,0,No,2,Yes,Yes,DSL,Two year,81,Yes
Female,0,No,8,Yes,No,Fiber optic,Month-to-month,66,No
Female,0,No,33,Yes,No,DSL,Month-to-month,70,No
Female,0,No,72,Yes,Yes,DSL,Month-to-month,26,No
Female,0,No,58,Yes,No,DSL,Two year,60,No
Male,0,Yes,30,Yes,Yes,DSL,Month-to-month,84,No
Male,0,No,5,No,Yes,Fiber optic,One year,25,Yes
Female,1,Yes,46,Yes,No,DSL,Two year,110,No
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,70,No
Female,0,No,40,Yes,No,DSL,One year,65,No
Male,0,No,72,Yes,Yes,Fiber optic,One year,84,No
Male,0,Yes,49,Yes,Yes,Fiber optic,Two year,100,Yes
Female,0,No,1,Yes,Yes,Fiber optic,One year,55,Yes
Male,0,No,52,Yes,Yes,DSL,Two year,85,Yes
Female,0,Yes,72,Yes,No,DSL,Two year,20,No
Female,1,Yes,28,No,No,DSL,One year,39,No
Male,0,No,33,Yes,Yes,Fiber optic,Two year,91,No
Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,74,No
Female,0,No,16,Yes,No,DSL,Month-to-month,93,Yes
Female,0,Yes,22,Yes,No,DSL,Month-to-month,70,Yes
Female,0,No,58,Yes,No,DSL,Two year,25,No
Male,0,No,72,Yes,Yes,Fiber optic,One year,110,No
Male,0,No,10,Yes,Yes,DSL,Two year,54,No
Female,0,No,5,Yes,Yes,DSL,Month-to-month,20,No
Female,0,No,2,Yes,No,DSL,Month-to-month,71,Yes
Female,0,No,2,Yes,Yes,Fiber optic,One year,71,Yes
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,54,No
Female,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,104,No
Male,1,No,25,Yes,No,DSL,Month-to-month,89,Yes
Female,0,Yes,64,Yes,Yes,Fiber optic,One year,113,No
Female,0,No,2,Yes,No,Fiber optic,One year,46,No
Male,0,Yes,16,Yes,No,DSL,Two year,69,No
Female,0,No,39,Yes,No,DSL,Month-to-month,48,No
Male,0,No,35,Yes,No,Fiber optic,Month-to-month,26,No
Female,0,No,31,Yes,Yes,Fiber optic,Month-to-month,76,No
Female,0,No,5,Yes,Yes,Fiber optic,One year,54,Yes
Male,1,No,72,Yes,Yes,Fiber optic,Two year,112,No
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,91,No
Female,0,No,61,Yes,Yes,Fiber optic,Month-to-month,90,No
Female,0,No,31,Yes,Yes,DSL,Month-to-month,65,Yes
Male,0,No,2,No,Yes,DSL,Two year,40,Yes
Male,0,Yes,1,Yes,No,DSL,One year,21,No
Female,0,Yes,1,Yes,No,DSL,One year,20,No
Male,0,No,59,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,1,Yes,No,Fiber optic,Two year,96,Yes
Female,0,No,9,Yes,Yes,DSL,Two year,45,Yes
Female,0,Yes,14,Yes,Yes,Fiber optic,One year,92,Yes
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,87,No
Female,0,No,47,Yes,Yes,DSL,Two year,74,No
Female,0,Yes,7,Yes,No,DSL,Month-to-month,49,No
Female,0,Yes,28,Yes,No,Fiber optic,Month-to-month,90,No
Female,0,Yes,70,Yes,No,Fiber optic,One year,20,No
Female,0,Yes,26,Yes,Yes,DSL,Month-to-month,20,No
Female,0,Yes,61,Yes,Yes,Fiber optic,Month-to-month,99,Yes
Female,0,No,70,Yes,No,DSL,Month-to-month,102,No
Female,0,No,1,Yes,Yes,DSL,One year,20,No
Female,1,No,37,Yes,Yes,Fiber optic,Month-to-month,97,Yes
Male,0,Yes,60,Yes,No,Fiber optic,Month-to-month,91,Yes
Male,1,Yes,71,Yes,No,Fiber optic,Month-to-month,105,Yes
Male,0,No,31,Yes,No,Fiber optic,Month-to-month,101,No
Male,0,Yes,14,Yes,No,DSL,Two year,20,No
Male,0,Yes,50,Yes,Yes,DSL,Month-to-month,103,No
Male,0,Yes,1,Yes,No,DSL,Month-to-month,20,No
Male,1,No,41,Yes,No,Fiber optic,Month-to-month,100,Yes
Male,1,No,30,Yes,Yes,DSL,Two year,50,Yes
Male,1,Yes,64,Yes,No,DSL,One year,24,No
Male,1,No,7,Yes,No,DSL,One year,64,No
Male,0,Yes,1,Yes,No,DSL,Month-to-month,75,No
Male,0,No,51,Yes,No,DSL,Month-to-month,84,No
Female,0,Yes,50,Yes,No,DSL,Month-to-month,80,No
Male,0,Yes,44,Yes,No,DSL,Month-to-month,20,No
Female,0,No,65,Yes,Yes,DSL,Two year,105,No
Female,1,No,1,No,No,DSL,Two year,26,Yes
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,45,Yes
Female,0,No,48,Yes,No,Fiber optic,Month-to-month,102,No
Female,0,No,6,Yes,No,DSL,Month-to-month,110,Yes
Female,0,No,35,Yes,No,DSL,Month-to-month,62,No
Female,0,No,22,No,No,DSL,Two year,50,No
Male,0,Yes,72,No,No,DSL,One year,61,No
Female,1,Yes,55,Yes,Yes,DSL,Two year,76,No
Male,0,Yes,69,Yes,Yes,Fiber optic,Month-to-month,106,No
Male,1,No,72,Yes,Yes,DSL,Month-to-month,73,No
Female,1,No,1,Yes,No,DSL,Month-to-month,91,Yes
Female,0,Yes,26,Yes,Yes,Fiber optic,Two year,105,No
Male,0,Yes,23,Yes,Yes,DSL,One year,21,No
Female,0,No,2,Yes,No,DSL,Month-to-month,20,No
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,76,Yes
Female,1,No,40,Yes,Yes,Fiber optic,Month-to-month,104,No
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,95,Yes
Female,1,No,27,Yes,No,DSL,Two year,75,Yes
Female,0,Yes,9,Yes,No,DSL,Month-to-month,65,Yes
Female,1,No,50,Yes,Yes,Fiber optic,One year,88,Yes
Male,0,Yes,46,Yes,No,Fiber optic,Month-to-month,20,No
Female,0,No,15,Yes,No,DSL,Month-to-month,25,No
Female,0,No,23,Yes,Yes,DSL,One year,79,No
Female,0,No,2,Yes,No,DSL,Month-to-month,59,No
Male,0,No,18,Yes,No,DSL,One year,91,Yes
Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,76,No
Female,0,Yes,9,Yes,No,DSL,Month-to-month,49,No
Male,0,Yes,30,Yes,Yes,DSL,One year,68,No
Male,0,Yes,15,Yes,No,DSL,One year,75,No
Male,1,No,39,Yes,Yes,Fiber optic,Month-to-month,91,No
Female,0,No,12,Yes,No,DSL,One year,49,No
Male,0,No,19,Yes,No,DSL,Month-to-month,90,No
Male,1,No,24,Yes,Yes,DSL,Two year,55,No
Female,0,No,67,Yes,No,DSL,Month-to-month,103,Yes
Male,0,No,69,No,No,Fiber optic,One year,60,No
Female,0,Yes,55,Yes,Yes,DSL,Two year,85,No
Male,0,No,52,Yes,Yes,DSL,Two year,63,No
Female,0,No,17,Yes,Yes,Fiber optic,Month-to-month,94,Yes
Female,0,Yes,19,Yes,Yes,Fiber optic,Month-to-month,49,No
Male,0,No,39,Yes,No,DSL,Month-to-month,75,Yes
Male,0,No,40,Yes,No,DSL,Month-to-month,62,No
Male,0,No,26,Yes,No,Fiber optic,Month-to-month,21,No
Female,0,No,1,Yes,No,DSL,Two year,20,No
Male,1,No,18,Yes,Yes,Fiber optic,One year,79,Yes
Female,1,No,15,Yes,No,Fiber optic,Month-to-month,75,Yes
Female,0,No,2,Yes,Yes,DSL,Month-to-month,20,No
Female,0,No,1,Yes,No,DSL,Month-to-month,79,Yes
Male,0,No,23,Yes,No,Fiber optic,Month-to-month,95,No
Female,0,Yes,72,Yes,Yes,DSL,Two year,67,No
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,1,No,70,Yes,Yes,DSL,Two year,89,No
Female,0,Yes,46,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,36,Yes,No,DSL,Two year,20,No
Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,110,No
Female,0,Yes,6,Yes,No,DSL,Month-to-month,49,No
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,1,Yes,No,DSL,One year,85,Yes
Female,0,No,1,Yes,No,DSL,Two year,83,No
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,100,Yes
Female,0,No,64,No,No,DSL,Month-to-month,48,Yes
Male,0,Yes,8,No,Yes,Fiber optic,Month-to-month,45,No
Male,0,Yes,72,Yes,No,DSL,Month-to-month,112,No
Male,0,No,1,Yes,Yes,DSL,Two year,75,Yes
Female,0,No,4,Yes,No,Fiber optic,Month-to-month,101,No
Male,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,50,No
Male,0,Yes,62,Yes,Yes,DSL,Two year,24,No
Female,1,No,34,Yes,Yes,Fiber optic,Month-to-month,96,No
Male,0,Yes,1,Yes,No,DSL,Month-to-month,44,Yes
Male,0,No,24,Yes,No,Fiber optic,Month-to-month,101,Yes
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,105,No
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,1,No,63,Yes,No,DSL,Month-to-month,104,No
Female,0,Yes,66,Yes,Yes,Fiber optic,One year,109,No
Male,0,No,61,Yes,No,Fiber optic,Two year,80,No
Male,0,No,67,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,12,Yes,Yes,DSL,Two year,96,Yes
Male,0,Yes,19,No,Yes,DSL,Two year,35,No
Male,0,No,67,Yes,No,Fiber optic,Month-to-month,20,No
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,80,No
Female,0,No,1,Yes,Yes,DSL,Two year,45,No
Female,0,Yes,3,Yes,No,DSL,Month-to-month,85,Yes
Male,0,Yes,3,Yes,Yes,Fiber optic,Two year,20,No
Female,0,Yes,17,Yes,Yes,Fiber optic,Two year,104,Yes
Male,0,No,52,Yes,No,Fiber optic,Month-to-month,54,No
Male,0,Yes,51,Yes,No,DSL,Two year,19,No
Female,1,No,5,Yes,No,Fiber optic,One year,85,Yes
Female,1,Yes,29,No,No,DSL,Month-to-month,36,No
Female,0,Yes,1,Yes,No,DSL,Two year,20,Yes
Female,0,No,1,Yes,No,DSL,Month-to-month,20,Yes
Female,0,Yes,42,Yes,No,DSL,Two year,94,No
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,20,No
Female,0,No,16,Yes,Yes,Fiber optic,Month-to-month,88,Yes
Male,0,No,11,Yes,No,DSL,Two year,45,No
Female,1,No,26,Yes,No,DSL,Month-to-month,94,Yes
Male,0,Yes,54,Yes,No,Fiber optic,Month-to-month,61,No
Male,0,No,30,Yes,Yes,Fiber optic,Two year,94,Yes
Male,1,Yes,66,Yes,No,DSL,Month-to-month,79,Yes
Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,109,No
Male,0,Yes,12,Yes,No,Fiber optic,Month-to-month,24,No
Female,0,No,19,Yes,Yes,DSL,Two year,107,Yes
Male,0,No,9,Yes,No,DSL,Two year,69,No
Female,0,Yes,0,Yes,No,DSL,Month-to-month,73,No
Male,0,No,66,Yes,Yes,Fiber optic,Month-to-month,25,No
Male,1,Yes,10,No,No,DSL,One year,35,No
Female,0,Yes,56,Yes,No,Fiber optic,Month-to-month,24,No
Female,0,Yes,67,Yes,No,DSL,One year,19,No
Male,0,Yes,64,No,No,DSL,Month-to-month,60,No
Female,0,No,64,Yes,Yes,Fiber optic,Month-to-month,81,No
Male,1,No,13,Yes,No,DSL,Month-to-month,70,No
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,96,Yes
Female,0,No,4,No,No,Fiber optic,One year,35,No
Female,0,Yes,45,Yes,Yes,Fiber optic,Two year,20,No
Male,0,No,18,Yes,No,DSL,Month-to-month,95,No
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,58,No
Male,0,No,1,Yes,Yes,Fiber optic,One year,21,Yes
Male,0,No,29,No,No,DSL,Month-to-month,46,No
Female,0,No,69,Yes,No,DSL,Two year,25,No
Female,0,No,21,Yes,No,DSL,Month-to-month,100,No
Female,0,No,20,Yes,No,DSL,Month-to-month,44,No
Male,0,Yes,72,Yes,No,DSL,Month-to-month,110,No
Male,0,No,7,No,No,DSL,One year,24,No
Male,0,No,5,Yes,Yes,Fiber optic,One year,20,No
Female,0,No,6,Yes,Yes,DSL,Two year,50,No
Male,0,Yes,13,Yes,Yes,DSL,Month-to-month,66,No
Female,0,Yes,1,Yes,Yes,DSL,One year,20,No
Female,0,No,3,Yes,Yes,DSL,Two year,79,Yes
Male,0,No,7,Yes,No,DSL,Two year,96,No
Male,0,No,6,Yes,Yes,DSL,One year,85,Yes
Male,0,No,1,Yes,No,DSL,Two year,20,Yes
Female,0,No,11,Yes,No,DSL,Two year,20,No
Female,0,No,63,Yes,No,DSL,Month-to-month,100,Yes
Female,1,No,3,Yes,No,DSL,Month-to-month,75,No
Male,0,No,6,Yes,Yes,Fiber optic,One year,19,No
Female,0,Yes,70,Yes,Yes,DSL,Month-to-month,69,No
Male,0,No,37,Yes,No,DSL,Month-to-month,90,No
Female,1,No,38,Yes,Yes,Fiber optic,One year,20,No
Female,1,No,29,Yes,Yes,Fiber optic,Two year,59,No
Male,0,No,9,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,1,No,23,Yes,Yes,DSL,Two year,21,No
Female,1,No,20,Yes,No,DSL,Two year,91,Yes
Female,0,Yes,70,Yes,No,Fiber optic,Month-to-month,24,No
Male,0,No,70,Yes,Yes,DSL,Two year,101,No
Female,1,No,5,Yes,No,DSL,Month-to-month,85,No
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,81,No
Female,0,Yes,72,No,Yes,Fiber optic,Month-to-month,56,No
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,95,No
Female,0,No,7,Yes,Yes,Fiber optic,One year,20,Yes
Female,0,Yes,23,Yes,Yes,Fiber optic,Two year,82,No
Female,0,No,11,Yes,Yes,DSL,Two year,65,No
Male,0,Yes,23,Yes,No,DSL,One year,20,No
Female,0,No,12,Yes,No,DSL,Month-to-month,54,No
Male,0,Yes,49,Yes,Yes,Fiber optic,Month-to-month,94,No
Male,0,No,14,Yes,No,Fiber optic,Month-to-month,85,Yes
Male,0,Yes,56,No,No,Fiber optic,One year,36,No
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,69,Yes,Yes,Fiber optic,Two year,110,No
Male,1,No,6,Yes,Yes,Fiber optic,Month-to-month,81,No
Female,0,No,49,Yes,No,DSL,Two year,21,No
Male,0,No,18,Yes,Yes,Fiber optic,One year,95,Yes
Male,1,No,1,Yes,No,DSL,Month-to-month,70,Yes
Female,0,No,3,No,Yes,DSL,Two year,35,Yes
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,86,Yes
Male,0,No,54,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,0,No,24,Yes,Yes,DSL,Month-to-month,51,No
Female,0,Yes,54,Yes,No,Fiber optic,One year,60,No
Male,0,No,15,Yes,No,DSL,Month-to-month,20,No
Female,0,No,45,Yes,Yes,Fiber optic,One year,82,No
Male,0,No,46,No,Yes,DSL,Two year,38,No
Female,0,No,12,Yes,No,DSL,One year,54,No
Female,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,76,No
Female,0,No,13,No,No,Fiber optic,Month-to-month,32,No
Female,1,No,1,Yes,Yes,Fiber optic,Month-to-month,73,Yes
Female,0,Yes,58,Yes,No,DSL,One year,92,No
Female,0,No,7,Yes,No,DSL,Month-to-month,75,Yes
Male,0,Yes,48,Yes,No,DSL,Month-to-month,24,No
Male,0,No,71,Yes,No,DSL,Two year,98,No
Male,0,Yes,9,Yes,Yes,Fiber optic,One year,20,No
Female,0,Yes,18,Yes,Yes,Fiber optic,Two year,56,No
Male,0,No,1,Yes,No,DSL,One year,20,No
Female,1,No,67,Yes,No,DSL,Month-to-month,20,No
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,85,No
Female,0,No,56,Yes,No,DSL,One year,98,No
Male,0,No,54,No,No,DSL,Two year,46,No
Female,0,Yes,14,Yes,No,DSL,One year,20,No
Female,1,No,14,No,Yes,DSL,Two year,46,No
Male,0,No,54,Yes,Yes,DSL,Two year,70,No
Male,0,No,72,Yes,Yes,Fiber optic,Two year,68,No
Male,0,No,17,Yes,Yes,DSL,Two year,56,No
Female,0,Yes,1,Yes,Yes,DSL,Month-to-month,20,No
Female,0,No,30,Yes,No,DSL,Month-to-month,85,Yes
Female,0,Yes,50,Yes,No,DSL,Two year,20,No
Male,0,Yes,3,Yes,Yes,Fiber optic,One year,20,No
Male,0,No,12,Yes,Yes,DSL,Two year,74,No
Female,0,No,13,Yes,No,DSL,Month-to-month,81,Yes
Female,1,No,25,Yes,Yes,Fiber optic,One year,69,No
Female,0,No,2,Yes,No,DSL,Two year,90,Yes
Female,0,No,36,Yes,No,DSL,One year,71,No
Male,0,No,3,Yes,Yes,Fiber optic,Two year,50,No
Male,0,No,66,Yes,No,Fiber optic,Month-to-month,64,No
Male,0,No,15,Yes,No,Fiber optic,Month-to-month,101,Yes
Female,0,Yes,61,Yes,Yes,Fiber optic,Month-to-month,74,No
Male,0,No,70,Yes,No,Fiber optic,Month-to-month,115,No
Female,1,No,35,No,No,DSL,Two year,40,No
Female,0,No,1,Yes,No,DSL,Month-to-month,49,Yes
Female,0,Yes,48,Yes,Yes,Fiber optic,One year,21,No
Male,0,No,70,No,Yes,DSL,Two year,40,No
Female,0,Yes,12,Yes,Yes,Fiber optic,Two year,105,No
Male,0,No,61,Yes,No,Fiber optic,One year,114,No
Female,0,No,38,Yes,No,DSL,Two year,84,Yes
Male,0,No,1,Yes,No,DSL,Month-to-month,71,Yes
Female,0,Yes,56,Yes,Yes,Fiber optic,Two year,65,No
Female,0,No,5,Yes,No,DSL,Month-to-month,85,Yes
Male,0,No,11,Yes,No,Fiber optic,Month-to-month,46,No
Female,0,Yes,59,Yes,No,DSL,One year,106,No
Female,0,No,1,Yes,Yes,DSL,One year,45,No
